Kolom1,Kolom2,Kolom3,Kolom4
13:29:56,-95.153,0.0,0.0
13:29:56,-135.904,0.0,0.0
13:29:56,-81.17,0.0,0.0
13:29:56,-129.152,0.0,0.0
13:29:56,-106.814,0.0,0.0
13:29:56,-95.426,0.0,0.0
13:29:56,-135.99,0.0,0.0
13:29:56,-80.925,0.0,0.0
13:29:56,-128.043,0.0,0.0
13:29:56,-105.844,0.0,0.0
13:29:56,-94.606,0.0,0.0
13:29:56,-135.172,0.0,0.0
13:29:56,-80.841,0.0,0.0
13:29:56,-127.873,0.0,0.0
13:29:56,-105.996,0.0,0.0
13:29:56,-95.409,0.0,0.0
13:29:56,-135.384,0.0,0.0
13:29:56,-80.911,0.0,0.0
13:29:56,-128.147,0.0,0.0
13:29:56,-105.869,0.0,0.0
13:29:56,-94.922,0.0,0.0
13:29:56,-134.941,0.0,0.0
13:29:56,-80.625,0.0,0.0
13:29:56,-128.174,0.0,0.0
13:29:56,-105.973,0.0,0.0
13:29:56,-95.214,0.0,0.0
13:29:56,-135.287,0.0,0.0
13:29:56,-81.043,0.0,0.0
13:29:56,-128.312,0.0,0.0
13:29:56,-105.864,0.0,0.0
13:29:56,-95.062,0.0,0.0
13:29:56,-134.898,0.0,0.0
13:29:56,-80.821,0.0,0.0
13:29:56,-128.063,0.0,0.0
13:29:56,-105.819,0.0,0.0
13:29:56,-95.331,0.0,0.0
13:29:56,-134.927,0.0,0.0
13:29:56,-81.291,0.0,0.0
13:29:56,-128.557,0.0,0.0
13:29:56,-106.526,0.0,0.0
13:29:56,-96.309,0.0,0.0
13:29:56,-135.837,0.0,0.0
13:29:56,-82.938,0.0,0.0
13:29:56,-129.413,0.0,0.0
13:29:56,-107.671,0.0,0.0
13:29:56,-97.476,0.0,0.0
13:29:56,-136.567,0.0,0.0
13:29:56,-84.114,0.0,0.0
13:29:56,-129.548,0.0,0.0
13:29:56,-107.921,0.0,0.0
13:29:56,-97.119,0.0,0.0
13:29:56,-135.289,0.0,0.0
13:29:56,-83.259,0.0,0.0
13:29:56,-127.439,0.0,0.0
13:29:56,-106.768,0.0,0.0
13:29:56,-96.494,0.0,0.0
13:29:56,-134.939,0.0,0.0
13:29:56,-84.043,0.0,0.0
13:29:56,-129.597,0.0,0.0
13:29:56,-108.185,0.0,0.0
13:29:56,-98.431,0.0,0.0
13:29:56,-136.625,0.0,0.0
13:29:56,-85.066,0.0,0.0
13:29:56,-130.456,0.0,0.0
13:29:56,-109.237,0.0,0.0
13:29:56,-100.695,0.0,0.0
13:29:56,-139.718,0.0,0.0
13:29:56,-87.104,0.0,0.0
13:29:56,-129.455,0.0,0.0
13:29:56,-105.223,0.0,0.0
13:29:56,-96.64,0.0,0.0
13:29:56,-137.919,0.0,0.0
13:29:56,-86.721,0.0,0.0
13:29:56,-131.222,0.0,0.0
13:29:56,-108.991,0.0,0.0
13:29:56,-99.364,0.0,0.0
13:29:56,-137.196,0.0,0.0
13:29:56,-85.997,0.0,0.0
13:29:56,-130.809,0.0,0.0
13:29:56,-109.678,0.0,0.0
13:29:56,-99.736,0.0,0.0
13:29:56,-137.53,0.0,0.0
13:29:56,-87.472,0.0,0.0
13:29:56,-131.106,0.0,0.0
13:29:56,-111.346,0.0,0.0
13:29:56,-100.929,0.0,0.0
13:29:56,-137.461,0.0,0.0
13:29:56,-87.572,0.0,0.0
13:29:56,-130.458,0.0,0.0
13:29:56,-110.151,0.0,0.0
13:29:56,-100.51,0.0,0.0
13:29:56,-137.276,0.0,0.0
13:29:56,-87.247,0.0,0.0
13:29:56,-131.084,0.0,0.0
13:29:56,-109.836,0.0,0.0
13:29:56,-100.092,0.0,0.0
13:29:56,-136.77,0.0,0.0
13:29:56,-85.461,0.0,0.0
13:29:56,-129.854,0.0,0.0
13:29:56,-107.384,0.0,0.0
13:29:56,-97.844,0.0,0.0
13:29:56,-134.886,0.0,0.0
13:29:56,-82.593,0.0,0.0
13:29:56,-128.316,0.0,0.0
13:29:56,-104.766,0.0,0.0
13:29:56,-95.66,0.0,0.0
13:29:56,-133.163,0.0,0.0
13:29:56,-79.266,0.0,0.0
13:29:56,-127.059,0.0,0.0
13:29:56,-102.844,0.0,0.0
13:29:57,-93.893,0.0,0.0
13:29:57,-132.336,0.0,0.0
13:29:57,-77.755,0.0,0.0
13:29:57,-126.355,0.0,0.0
13:29:57,-101.608,0.0,0.0
13:29:57,-93.049,0.0,0.0
13:29:57,-131.766,0.0,0.0
13:29:57,-77.156,0.0,0.0
13:29:57,-126.496,0.0,0.0
13:29:57,-101.886,0.0,0.0
13:29:57,-93.725,0.0,0.0
13:29:57,-132.854,0.0,0.0
13:29:57,-78.528,0.0,0.0
13:29:57,-127.872,0.0,0.0
13:29:57,-103.487,0.0,0.0
13:29:57,-95.132,0.0,0.0
13:29:57,-133.749,0.0,0.0
13:29:57,-80.038,0.0,0.0
13:29:57,-128.642,0.0,0.0
13:29:57,-104.961,0.0,0.0
13:29:57,-96.457,0.0,0.0
13:29:57,-134.209,0.0,0.0
13:29:57,-81.967,0.0,0.0
13:29:57,-128.382,0.0,0.0
13:29:57,-105.209,0.0,0.0
13:29:57,-96.332,0.0,0.0
13:29:57,-133.744,0.0,0.0
13:29:57,-82.861,0.0,0.0
13:29:57,-128.957,0.0,0.0
13:29:57,-107.109,0.0,0.0
13:29:57,-99.051,0.0,0.0
13:29:57,-135.837,0.0,0.0
13:29:57,-84.884,0.0,0.0
13:29:57,-130.429,0.0,0.0
13:29:57,-108.022,0.0,0.0
13:29:57,-99.602,0.0,0.0
13:29:57,-135.999,0.0,0.0
13:29:57,-86.327,0.0,0.0
13:29:57,-132.718,0.0,0.0
13:29:57,-108.695,0.0,0.0
13:29:57,-96.946,0.0,0.0
13:29:57,-130.32,0.0,0.0
13:29:57,-81.497,0.0,0.0
13:29:57,-131.163,0.0,0.0
13:29:57,-108.221,0.0,0.0
13:29:57,-98.663,0.0,0.0
13:29:57,-134.481,0.0,0.0
13:29:57,-82.574,0.0,0.0
13:29:57,-129.573,0.0,0.0
13:29:57,-105.784,0.0,0.0
13:29:57,-97.945,0.0,0.0
13:29:57,-134.585,0.0,0.0
13:29:57,-81.699,0.0,0.0
13:29:57,-128.557,0.0,0.0
13:29:57,-102.786,0.0,0.0
13:29:57,-94.817,0.0,0.0
13:29:57,-131.509,0.0,0.0
13:29:57,-76.2,0.0,0.0
13:29:57,-125.661,0.0,0.0
13:29:57,-99.297,0.0,0.0
13:29:57,-92.312,0.0,0.0
13:29:57,-131.249,0.0,0.0
13:29:57,-77.248,0.0,0.0
13:29:57,-127.094,0.0,0.0
13:29:57,-101.544,0.0,0.0
13:29:57,-94.716,0.0,0.0
13:29:57,-132.941,0.0,0.0
13:29:57,-78.407,0.0,0.0
13:29:57,-127.999,0.0,0.0
13:29:57,-101.694,0.0,0.0
13:29:57,-94.474,0.0,0.0
13:29:57,-132.281,0.0,0.0
13:29:57,-77.427,0.0,0.0
13:29:57,-127.352,0.0,0.0
13:29:57,-101.344,0.0,0.0
13:29:57,-94.577,0.0,0.0
13:29:57,-132.249,0.0,0.0
13:29:57,-78.337,0.0,0.0
13:29:57,-128.299,0.0,0.0
13:29:57,-102.461,0.0,0.0
13:29:57,-95.862,0.0,0.0
13:29:57,-133.617,0.0,0.0
13:29:57,-79.962,0.0,0.0
13:29:57,-129.081,0.0,0.0
13:29:57,-103.929,0.0,0.0
13:29:57,-97.272,0.0,0.0
13:29:57,-134.166,0.0,0.0
13:29:57,-81.631,0.0,0.0
13:29:57,-129.835,0.0,0.0
13:29:57,-105.237,0.0,0.0
13:29:57,-98.506,0.0,0.0
13:29:57,-135.054,0.0,0.0
13:29:57,-83.468,0.0,0.0
13:29:57,-130.659,0.0,0.0
13:29:57,-106.48,0.0,0.0
13:29:57,-99.841,0.0,0.0
13:29:57,-135.514,0.0,0.0
13:29:57,-84.375,0.0,0.0
13:29:57,-130.909,0.0,0.0
13:29:57,-106.745,0.0,0.0
13:29:57,-99.38,0.0,0.0
13:29:57,-134.502,0.0,0.0
13:29:57,-83.654,0.0,0.0
13:29:57,-129.002,0.0,0.0
13:29:57,-105.104,0.0,0.0
13:29:57,-98.238,0.0,0.0
13:29:57,-134.081,0.0,0.0
13:29:57,-84.54,0.0,0.0
13:29:57,-130.575,0.0,0.0
13:29:57,-107.362,0.0,0.0
13:29:57,-101.199,0.0,0.0
13:29:57,-136.383,0.0,0.0
13:29:57,-86.62,0.0,0.0
13:29:57,-132.012,0.0,0.0
13:29:57,-108.592,0.0,0.0
13:29:57,-102.064,0.0,0.0
13:29:57,-137.391,0.0,0.0
13:29:57,-88.643,0.0,0.0
13:29:57,-133.644,0.0,0.0
13:29:57,-108.295,0.0,0.0
13:29:57,-97.333,0.0,0.0
13:29:57,-132.141,0.0,0.0
13:29:57,-87.349,0.0,0.0
13:29:57,-134.653,0.0,0.0
13:29:57,-110.716,0.0,0.0
13:29:58,-103.062,0.0,0.0
13:29:58,-136.722,0.0,0.0
13:29:58,-87.705,0.0,0.0
13:29:58,-132.385,0.0,0.0
13:29:58,-109.079,0.0,0.0
13:29:58,-102.726,0.0,0.0
13:29:58,-136.942,0.0,0.0
13:29:58,-87.991,0.0,0.0
13:29:58,-132.462,0.0,0.0
13:29:58,-108.691,0.0,0.0
13:29:58,-102.205,0.0,0.0
13:29:58,-136.232,0.0,0.0
13:29:58,-87.114,0.0,0.0
13:29:58,-131.641,0.0,0.0
13:29:58,-108.248,0.0,0.0
13:29:58,-101.957,0.0,0.0
13:29:58,-135.603,0.0,0.0
13:29:58,-87.191,0.0,0.0
13:29:58,-132.113,0.0,0.0
13:29:58,-108.095,0.0,0.0
13:29:58,-102.074,0.0,0.0
13:29:58,-135.621,0.0,0.0
13:29:58,-85.574,0.0,0.0
13:29:58,-131.264,0.0,0.0
13:29:58,-106.01,0.0,0.0
13:29:58,-99.991,0.0,0.0
13:29:58,-134.134,0.0,0.0
13:29:58,-83.885,0.0,0.0
13:29:58,-130.138,0.0,0.0
13:29:58,-104.891,0.0,0.0
13:29:58,-99.529,0.0,0.0
13:29:58,-133.752,0.0,0.0
13:29:58,-83.389,0.0,0.0
13:29:58,-130.359,0.0,0.0
13:29:58,-104.929,0.0,0.0
13:29:58,-99.676,0.0,0.0
13:29:58,-133.964,0.0,0.0
13:29:58,-83.481,0.0,0.0
13:29:58,-130.605,0.0,0.0
13:29:58,-104.941,0.0,0.0
13:29:58,-100.102,0.0,0.0
13:29:58,-134.376,0.0,0.0
13:29:58,-84.395,0.0,0.0
13:29:58,-131.153,0.0,0.0
13:29:58,-106.021,0.0,0.0
13:29:58,-100.929,0.0,0.0
13:29:58,-134.744,0.0,0.0
13:29:58,-85.145,0.0,0.0
13:29:58,-131.524,0.0,0.0
13:29:58,-106.162,0.0,0.0
13:29:58,-101.092,0.0,0.0
13:29:58,-134.357,0.0,0.0
13:29:58,-84.858,0.0,0.0
13:29:58,-130.734,0.0,0.0
13:29:58,-104.644,0.0,0.0
13:29:58,-99.368,0.0,0.0
13:29:58,-133.089,0.0,0.0
13:29:58,-84.151,0.0,0.0
13:29:58,-130.5,0.0,0.0
13:29:58,-105.362,0.0,0.0
13:29:58,-101.314,0.0,0.0
13:29:58,-134.935,0.0,0.0
13:29:58,-85.109,0.0,0.0
13:29:58,-131.936,0.0,0.0
13:29:58,-106.043,0.0,0.0
13:29:58,-101.969,0.0,0.0
13:29:58,-135.266,0.0,0.0
13:29:58,-85.961,0.0,0.0
13:29:58,-133.915,0.0,0.0
13:29:58,-106.745,0.0,0.0
13:29:58,-100.131,0.0,0.0
13:29:58,-130.101,0.0,0.0
13:29:58,-81.809,0.0,0.0
13:29:58,-132.474,0.0,0.0
13:29:58,-107.13,0.0,0.0
13:29:58,-103.047,0.0,0.0
13:29:58,-135.521,0.0,0.0
13:29:58,-84.512,0.0,0.0
13:29:58,-132.329,0.0,0.0
13:29:58,-105.239,0.0,0.0
13:29:58,-101.676,0.0,0.0
13:29:58,-134.738,0.0,0.0
13:29:58,-83.937,0.0,0.0
13:29:58,-132.131,0.0,0.0
13:29:58,-104.307,0.0,0.0
13:29:58,-101.079,0.0,0.0
13:29:58,-133.87,0.0,0.0
13:29:58,-82.879,0.0,0.0
13:29:58,-131.417,0.0,0.0
13:29:58,-103.312,0.0,0.0
13:29:58,-100.266,0.0,0.0
13:29:58,-133.532,0.0,0.0
13:29:58,-82.345,0.0,0.0
13:29:58,-131.442,0.0,0.0
13:29:58,-103.01,0.0,0.0
13:29:58,-100.261,0.0,0.0
13:29:58,-133.413,0.0,0.0
13:29:58,-81.455,0.0,0.0
13:29:58,-131.067,0.0,0.0
13:29:58,-101.926,0.0,0.0
13:29:58,-99.17,0.0,0.0
13:29:58,-132.254,0.0,0.0
13:29:58,-80.001,0.0,0.0
13:29:58,-130.006,0.0,0.0
13:29:58,-100.716,0.0,0.0
13:29:58,-98.371,0.0,0.0
13:29:58,-131.662,0.0,0.0
13:29:58,-79.177,0.0,0.0
13:29:58,-129.847,0.0,0.0
13:29:58,-99.859,0.0,0.0
13:29:58,-98.155,0.0,0.0
13:29:58,-131.637,0.0,0.0
13:29:58,-78.909,0.0,0.0
13:29:58,-129.916,0.0,0.0
13:29:58,-99.701,0.0,0.0
13:29:58,-97.934,0.0,0.0
13:29:58,-131.317,0.0,0.0
13:29:58,-78.535,0.0,0.0
13:29:58,-130.086,0.0,0.0
13:29:58,-99.454,0.0,0.0
13:29:58,-98.232,0.0,0.0
13:29:58,-131.559,0.0,0.0
13:29:58,-78.517,0.0,0.0
13:29:58,-130.205,0.0,0.0
13:29:58,-99.104,0.0,0.0
13:29:59,-97.732,0.0,0.0
13:29:59,-131.011,0.0,0.0
13:29:59,-77.399,0.0,0.0
13:29:59,-128.422,0.0,0.0
13:29:59,-97.794,0.0,0.0
13:29:59,-97.062,0.0,0.0
13:29:59,-130.237,0.0,0.0
13:29:59,-77.907,0.0,0.0
13:29:59,-130.423,0.0,0.0
13:29:59,-99.085,0.0,0.0
13:29:59,-98.867,0.0,0.0
13:29:59,-132.064,0.0,0.0
13:29:59,-78.772,0.0,0.0
13:29:59,-131.291,0.0,0.0
13:29:59,-99.708,0.0,0.0
13:29:59,-99.696,0.0,0.0
13:29:59,-133.801,0.0,0.0
13:29:59,-79.896,0.0,0.0
13:29:59,-131.189,0.0,0.0
13:29:59,-96.682,0.0,0.0
13:29:59,-95.159,0.0,0.0
13:29:59,-131.171,0.0,0.0
13:29:59,-80.627,0.0,0.0
13:29:59,-134.001,0.0,0.0
13:29:59,-100.589,0.0,0.0
13:29:59,-99.604,0.0,0.0
13:29:59,-132.509,0.0,0.0
13:29:59,-79.501,0.0,0.0
13:29:59,-132.182,0.0,0.0
13:29:59,-99.95,0.0,0.0
13:29:59,-100.15,0.0,0.0
13:29:59,-133.089,0.0,0.0
13:29:59,-79.89,0.0,0.0
13:29:59,-132.217,0.0,0.0
13:29:59,-100.345,0.0,0.0
13:29:59,-100.212,0.0,0.0
13:29:59,-132.507,0.0,0.0
13:29:59,-79.757,0.0,0.0
13:29:59,-132.015,0.0,0.0
13:29:59,-100.401,0.0,0.0
13:29:59,-100.517,0.0,0.0
13:29:59,-132.97,0.0,0.0
13:29:59,-81.166,0.0,0.0
13:29:59,-133.282,0.0,0.0
13:29:59,-101.704,0.0,0.0
13:29:59,-102.022,0.0,0.0
13:29:59,-134.004,0.0,0.0
13:29:59,-82.514,0.0,0.0
13:29:59,-133.637,0.0,0.0
13:29:59,-102.849,0.0,0.0
13:29:59,-102.852,0.0,0.0
13:29:59,-134.701,0.0,0.0
13:29:59,-84.669,0.0,0.0
13:29:59,-134.325,0.0,0.0
13:29:59,-105.106,0.0,0.0
13:29:59,-104.974,0.0,0.0
13:29:59,-135.817,0.0,0.0
13:29:59,-86.981,0.0,0.0
13:29:59,-135.184,0.0,0.0
13:29:59,-106.569,0.0,0.0
13:29:59,-105.788,0.0,0.0
13:29:59,-136.172,0.0,0.0
13:29:59,-88.398,0.0,0.0
13:29:59,-135.19,0.0,0.0
13:29:59,-108.1,0.0,0.0
13:29:59,-106.791,0.0,0.0
13:29:59,-136.921,0.0,0.0
13:29:59,-90.519,0.0,0.0
13:29:59,-135.546,0.0,0.0
13:29:59,-109.399,0.0,0.0
13:29:59,-107.888,0.0,0.0
13:29:59,-136.651,0.0,0.0
13:29:59,-89.892,0.0,0.0
13:29:59,-134.407,0.0,0.0
13:29:59,-107.101,0.0,0.0
13:29:59,-104.891,0.0,0.0
13:29:59,-133.406,0.0,0.0
13:29:59,-86.757,0.0,0.0
13:29:59,-132.381,0.0,0.0
13:29:59,-104.871,0.0,0.0
13:29:59,-104.541,0.0,0.0
13:29:59,-133.924,0.0,0.0
13:29:59,-85.663,0.0,0.0
13:29:59,-133.424,0.0,0.0
13:29:59,-102.96,0.0,0.0
13:29:59,-103.208,0.0,0.0
13:29:59,-133.119,0.0,0.0
13:29:59,-83.54,0.0,0.0
13:29:59,-133.551,0.0,0.0
13:29:59,-103.437,0.0,0.0
13:29:59,-104.435,0.0,0.0
13:29:59,-133.259,0.0,0.0
13:29:59,-80.128,0.0,0.0
13:29:59,-128.297,0.0,0.0
13:29:59,-100.704,0.0,0.0
13:29:59,-105.027,0.0,0.0
13:29:59,-134.864,0.0,0.0
13:29:59,-83.281,0.0,0.0
13:29:59,-133.192,0.0,0.0
13:29:59,-101.551,0.0,0.0
13:29:59,-103.126,0.0,0.0
13:29:59,-133.301,0.0,0.0
13:29:59,-83.207,0.0,0.0
13:29:59,-134.165,0.0,0.0
13:29:59,-102.444,0.0,0.0
13:29:59,-103.987,0.0,0.0
13:29:59,-133.986,0.0,0.0
13:29:59,-83.627,0.0,0.0
13:29:59,-133.87,0.0,0.0
13:29:59,-101.566,0.0,0.0
13:29:59,-102.652,0.0,0.0
13:29:59,-132.004,0.0,0.0
13:29:59,-81.894,0.0,0.0
13:29:59,-132.193,0.0,0.0
13:29:59,-100.24,0.0,0.0
13:29:59,-101.989,0.0,0.0
13:29:59,-131.947,0.0,0.0
13:29:59,-82.354,0.0,0.0
13:29:59,-133.139,0.0,0.0
13:29:59,-101.129,0.0,0.0
13:29:59,-102.832,0.0,0.0
13:29:59,-132.173,0.0,0.0
13:29:59,-81.879,0.0,0.0
13:29:59,-132.449,0.0,0.0
13:30:00,-100.3,0.0,0.0
13:30:00,-102.24,0.0,0.0
13:30:00,-131.765,0.0,0.0
13:30:00,-82.026,0.0,0.0
13:30:00,-132.937,0.0,0.0
13:30:00,-100.851,0.0,0.0
13:30:00,-102.997,0.0,0.0
13:30:00,-132.14,0.0,0.0
13:30:00,-82.08,0.0,0.0
13:30:00,-132.885,0.0,0.0
13:30:00,-99.937,0.0,0.0
13:30:00,-102.18,0.0,0.0
13:30:00,-131.389,0.0,0.0
13:30:00,-81.397,0.0,0.0
13:30:00,-132.309,0.0,0.0
13:30:00,-99.64,0.0,0.0
13:30:00,-101.952,0.0,0.0
13:30:00,-130.944,0.0,0.0
13:30:00,-81.076,0.0,0.0
13:30:00,-132.131,0.0,0.0
13:30:00,-99.211,0.0,0.0
13:30:00,-101.509,0.0,0.0
13:30:00,-130.005,0.0,0.0
13:30:00,-80.13,0.0,0.0
13:30:00,-130.791,0.0,0.0
13:30:00,-97.578,0.0,0.0
13:30:00,-99.849,0.0,0.0
13:30:00,-128.896,0.0,0.0
13:30:00,-79.834,0.0,0.0
13:30:00,-131.477,0.0,0.0
13:30:00,-99.082,0.0,0.0
13:30:00,-102.581,0.0,0.0
13:30:00,-131.757,0.0,0.0
13:30:00,-81.95,0.0,0.0
13:30:00,-133.361,0.0,0.0
13:30:00,-99.714,0.0,0.0
13:30:00,-103.044,0.0,0.0
13:30:00,-132.088,0.0,0.0
13:30:00,-82.96,0.0,0.0
13:30:00,-135.668,0.0,0.0
13:30:00,-100.664,0.0,0.0
13:30:00,-100.297,0.0,0.0
13:30:00,-126.204,0.0,0.0
13:30:00,-79.312,0.0,0.0
13:30:00,-134.498,0.0,0.0
13:30:00,-101.129,0.0,0.0
13:30:00,-103.387,0.0,0.0
13:30:00,-131.455,0.0,0.0
13:30:00,-81.467,0.0,0.0
13:30:00,-133.221,0.0,0.0
13:30:00,-99.441,0.0,0.0
13:30:00,-102.983,0.0,0.0
13:30:00,-131.459,0.0,0.0
13:30:00,-81.502,0.0,0.0
13:30:00,-133.244,0.0,0.0
13:30:00,-99.369,0.0,0.0
13:30:00,-103.069,0.0,0.0
13:30:00,-131.442,0.0,0.0
13:30:00,-81.157,0.0,0.0
13:30:00,-132.77,0.0,0.0
13:30:00,-98.571,0.0,0.0
13:30:00,-101.817,0.0,0.0
13:30:00,-129.689,0.0,0.0
13:30:00,-79.952,0.0,0.0
13:30:00,-131.367,0.0,0.0
13:30:00,-97.584,0.0,0.0
13:30:00,-101.648,0.0,0.0
13:30:00,-129.922,0.0,0.0
13:30:00,-80.389,0.0,0.0
13:30:00,-132.077,0.0,0.0
13:30:00,-98.154,0.0,0.0
13:30:00,-102.238,0.0,0.0
13:30:00,-130.021,0.0,0.0
13:30:00,-80.504,0.0,0.0
13:30:00,-131.941,0.0,0.0
13:30:00,-97.941,0.0,0.0
13:30:00,-102.357,0.0,0.0
13:30:00,-130.378,0.0,0.0
13:30:00,-80.918,0.0,0.0
13:30:00,-132.638,0.0,0.0
13:30:00,-98.439,0.0,0.0
13:30:00,-102.722,0.0,0.0
13:30:00,-130.482,0.0,0.0
13:30:00,-80.769,0.0,0.0
13:30:00,-132.206,0.0,0.0
13:30:00,-98.227,0.0,0.0
13:30:00,-102.502,0.0,0.0
13:30:00,-129.981,0.0,0.0
13:30:00,-80.655,0.0,0.0
13:30:00,-131.898,0.0,0.0
13:30:00,-97.739,0.0,0.0
13:30:00,-102.319,0.0,0.0
13:30:00,-129.884,0.0,0.0
13:30:00,-80.732,0.0,0.0
13:30:00,-132.099,0.0,0.0
13:30:00,-97.472,0.0,0.0
13:30:00,-101.443,0.0,0.0
13:30:00,-128.741,0.0,0.0
13:30:00,-79.684,0.0,0.0
13:30:00,-130.252,0.0,0.0
13:30:00,-96.159,0.0,0.0
13:30:00,-100.794,0.0,0.0
13:30:00,-128.181,0.0,0.0
13:30:00,-79.989,0.0,0.0
13:30:00,-131.776,0.0,0.0
13:30:00,-98.153,0.0,0.0
13:30:00,-103.432,0.0,0.0
13:30:00,-130.721,0.0,0.0
13:30:00,-81.606,0.0,0.0
13:30:00,-133.442,0.0,0.0
13:30:00,-98.776,0.0,0.0
13:30:00,-104.003,0.0,0.0
13:30:00,-131.645,0.0,0.0
13:30:00,-83.824,0.0,0.0
13:30:00,-136.202,0.0,0.0
13:30:00,-99.218,0.0,0.0
13:30:00,-99.994,0.0,0.0
13:30:00,-126.072,0.0,0.0
13:30:00,-81.824,0.0,0.0
13:30:00,-136.2,0.0,0.0
13:30:00,-100.221,0.0,0.0
13:30:00,-104.388,0.0,0.0
13:30:00,-131.184,0.0,0.0
13:30:00,-82.574,0.0,0.0
13:30:00,-134.431,0.0,0.0
13:30:01,-99.372,0.0,0.0
13:30:01,-104.921,0.0,0.0
13:30:01,-131.456,0.0,0.0
13:30:01,-82.446,0.0,0.0
13:30:01,-134.059,0.0,0.0
13:30:01,-98.755,0.0,0.0
13:30:01,-104.857,0.0,0.0
13:30:01,-131.712,0.0,0.0
13:30:01,-82.665,0.0,0.0
13:30:01,-134.051,0.0,0.0
13:30:01,-99.077,0.0,0.0
13:30:01,-104.009,0.0,0.0
13:30:01,-130.636,0.0,0.0
13:30:01,-82.28,0.0,0.0
13:30:01,-133.672,0.0,0.0
13:30:01,-98.941,0.0,0.0
13:30:01,-104.584,0.0,0.0
13:30:01,-131.041,0.0,0.0
13:30:01,-82.654,0.0,0.0
13:30:01,-134.024,0.0,0.0
13:30:01,-98.627,0.0,0.0
13:30:01,-104.189,0.0,0.0
13:30:01,-129.744,0.0,0.0
13:30:01,-81.214,0.0,0.0
13:30:01,-133.201,0.0,0.0
13:30:01,-97.662,0.0,0.0
13:30:01,-103.8,0.0,0.0
13:30:01,-130.082,0.0,0.0
13:30:01,-81.496,0.0,0.0
13:30:01,-133.452,0.0,0.0
13:30:01,-97.681,0.0,0.0
13:30:01,-103.711,0.0,0.0
13:30:01,-129.817,0.0,0.0
13:30:01,-81.389,0.0,0.0
13:30:01,-133.02,0.0,0.0
13:30:01,-97.268,0.0,0.0
13:30:01,-103.227,0.0,0.0
13:30:01,-129.092,0.0,0.0
13:30:01,-80.801,0.0,0.0
13:30:01,-132.534,0.0,0.0
13:30:01,-96.88,0.0,0.0
13:30:01,-103.409,0.0,0.0
13:30:01,-129.398,0.0,0.0
13:30:01,-81.154,0.0,0.0
13:30:01,-133.157,0.0,0.0
13:30:01,-97.364,0.0,0.0
13:30:01,-104.021,0.0,0.0
13:30:01,-129.382,0.0,0.0
13:30:01,-80.881,0.0,0.0
13:30:01,-132.15,0.0,0.0
13:30:01,-96.39,0.0,0.0
13:30:01,-102.207,0.0,0.0
13:30:01,-127.319,0.0,0.0
13:30:01,-79.828,0.0,0.0
13:30:01,-131.185,0.0,0.0
13:30:01,-96.225,0.0,0.0
13:30:01,-103.68,0.0,0.0
13:30:01,-129.497,0.0,0.0
13:30:01,-81.834,0.0,0.0
13:30:01,-133.806,0.0,0.0
13:30:01,-97.702,0.0,0.0
13:30:01,-104.89,0.0,0.0
13:30:01,-130.182,0.0,0.0
13:30:01,-82.236,0.0,0.0
13:30:01,-135.502,0.0,0.0
13:30:01,-100.241,0.0,0.0
13:30:01,-107.399,0.0,0.0
13:30:01,-130.089,0.0,0.0
13:30:01,-78.725,0.0,0.0
13:30:01,-131.007,0.0,0.0
13:30:01,-98.518,0.0,0.0
13:30:01,-107.695,0.0,0.0
13:30:01,-131.391,0.0,0.0
13:30:01,-82.189,0.0,0.0
13:30:01,-134.075,0.0,0.0
13:30:01,-98.118,0.0,0.0
13:30:01,-105.356,0.0,0.0
13:30:01,-130.256,0.0,0.0
13:30:01,-82.6,0.0,0.0
13:30:01,-134.581,0.0,0.0
13:30:01,-97.917,0.0,0.0
13:30:01,-105.429,0.0,0.0
13:30:01,-130.104,0.0,0.0
13:30:01,-82.198,0.0,0.0
13:30:01,-134.077,0.0,0.0
13:30:01,-97.577,0.0,0.0
13:30:01,-104.91,0.0,0.0
13:30:01,-129.495,0.0,0.0
13:30:01,-81.899,0.0,0.0
13:30:01,-133.634,0.0,0.0
13:30:01,-97.112,0.0,0.0
13:30:01,-104.487,0.0,0.0
13:30:01,-129.361,0.0,0.0
13:30:01,-81.886,0.0,0.0
13:30:01,-133.696,0.0,0.0
13:30:01,-97.267,0.0,0.0
13:30:01,-104.944,0.0,0.0
13:30:01,-128.938,0.0,0.0
13:30:01,-81.567,0.0,0.0
13:30:01,-133.119,0.0,0.0
13:30:01,-96.634,0.0,0.0
13:30:01,-104.786,0.0,0.0
13:30:01,-128.782,0.0,0.0
13:30:01,-81.536,0.0,0.0
13:30:01,-133.187,0.0,0.0
13:30:01,-96.511,0.0,0.0
13:30:01,-104.747,0.0,0.0
13:30:01,-128.769,0.0,0.0
13:30:01,-81.397,0.0,0.0
13:30:01,-133.025,0.0,0.0
13:30:01,-96.305,0.0,0.0
13:30:01,-104.351,0.0,0.0
13:30:01,-128.247,0.0,0.0
13:30:01,-81.122,0.0,0.0
13:30:01,-132.414,0.0,0.0
13:30:01,-95.536,0.0,0.0
13:30:01,-104.041,0.0,0.0
13:30:01,-127.879,0.0,0.0
13:30:01,-81.019,0.0,0.0
13:30:01,-132.839,0.0,0.0
13:30:01,-96.17,0.0,0.0
13:30:01,-104.725,0.0,0.0
13:30:01,-128.361,0.0,0.0
13:30:01,-81.477,0.0,0.0
13:30:01,-133.048,0.0,0.0
13:30:01,-95.924,0.0,0.0
